,Average1,Average5,TasksTotal,CpuUs,CpuSy,CpuId,MemBuff,DiskRead,DiskWrite,NetRead,NetWrite,SysInt,species
5438,1.0780884097313042,0.8750105361450738,-0.4391711077999246,2.8803834207965906,-0.8844397943702028,-2.9133312569544945,-0.6553831750981949,-0.48493942322331157,-0.835151337507076,-0.3205844298851739,-0.1642438102769864,-0.6814149766054478,mlc
6769,1.0189275193797944,1.064194528730392,-0.4391711077999246,2.84751816687943,-0.9327369621317787,-2.8716671993727796,-0.6178119894049855,-0.48493942322331157,-0.8448118361604757,1.5666996502117272,-0.1642438102769864,-0.9139261671232433,mlc
5005,1.0780884097313042,0.19793098373446105,-0.42548711797420025,2.876731725916906,-0.836142626608627,-2.9133312569544945,-0.6678605385630176,-0.48493942322331157,-0.8463575159450196,0.37242074028504685,-0.1642438102769864,-0.6778145588223686,mlc
6080,0.7537990848415465,1.0293448458857284,-0.42548711797420025,1.1239181836683316,0.46788090295392065,-1.0259494485028007,-0.6375764010205068,-0.48493942322331157,-0.8446186261874077,0.8390442215329954,-0.1642438102769864,-0.8802338365005342,mlc
7095,0.34405514055516284,1.1612757880833844,-0.45285509762564896,-0.6106368841818202,-0.7395482910854753,1.0572534305829544,-0.6087063990151942,-0.48493942322331157,-0.8463575159450196,-1.0135896000553946,-0.1642438102769864,-0.6739488470973783,mlc
5488,2.353334268419407,1.3479705176083696,-0.42548711797420025,2.88768681055596,-0.9810341298933545,-2.9133312569544945,-0.6544816314952452,-0.48493942322331157,-0.8463575159450196,-0.3205844298851739,-0.1642438102769864,-0.680960186990743,mlc
6827,2.5593018126061446,1.631746506486347,-0.4391711077999246,2.88768681055596,-0.9810341298933545,-2.9133312569544945,-0.616021781393414,-0.48493942322331157,-0.8463575159450196,-0.7363875319873063,-0.1642438102769864,-0.7921941469206093,mlc
4991,0.7055939149255012,0.08342488295913707,-0.42548711797420025,2.7817876590451083,-0.9327369621317787,-2.7966718957256926,-0.6684194955968464,-0.48493942322331157,-0.837469857183892,0.5087117570851902,-0.1642438102769864,-0.6790273311282479,mlc
7353,-0.28261206835342345,0.8102896965764125,-0.4391711077999246,2.821956302721638,-1.0293312976549303,-2.834169547549236,-0.6015919320684888,-0.48493942322331157,-0.8455846760527477,0.6496228083531351,-0.1642438102769864,-0.6832720341988254,mlc
5128,-0.37902240818551375,0.34977603041478256,-0.42548711797420025,-0.5449063763474987,2.351470445655378,0.7156081584128906,-0.6642826983787404,-0.48493942322331157,-0.8463575159450196,-0.7363875319873063,-0.1642438102769864,-0.9117659164533958,mlc
5838,0.7384610762318957,0.9496884279550681,-0.4391711077999246,2.884035115676275,-0.9327369621317787,-2.9133312569544945,-0.6446934438060778,-0.48493942322331157,-0.8463575159450196,-0.043382361817085595,-0.1642438102769864,-0.9119554121261895,mlc
5576,-0.4294187221886519,0.728144015585419,-0.42548711797420025,-0.5156928173100225,1.9167959358011954,0.7197745641710624,-0.6520474637672812,-0.48493942322331157,-0.8330260278033281,-0.1080628443663062,-0.1642438102769864,-0.9055883575203232,mlc
6720,0.8962234505025884,1.0666837917907253,-0.4391711077999246,-0.7384462049707787,-0.6912511233238995,1.1989112263607862,-0.6189968752831478,-0.48493942322331157,-0.8455846760527477,-0.08034263755949737,-0.1642438102769864,-0.9438664834246383,mlc
4834,2.568066388954516,0.06351077847647198,-0.42548711797420025,2.884035115676275,-0.9327369621317787,-2.9133312569544945,-0.6726155371088606,-0.48493942322331157,-0.8450050461335437,-0.5977864979532621,-0.1642438102769864,-0.6831204376605905,mlc
6951,0.49086179439039107,0.947199164894735,-0.4391711077999246,1.1093114041495935,0.5644752384770721,-1.0176166369864574,-0.6129565331433853,-0.48493942322331157,-0.8463575159450196,-0.5977864979532621,-0.1642438102769864,-0.9128270922210402,mlc
6378,2.3511431243323138,1.4973263012283575,-0.4118031281484759,2.88768681055596,-0.9810341298933545,-2.9133312569544945,-0.6287335461950038,-0.48493942322331157,-0.8455846760527477,0.7882238423871792,-0.1642438102769864,-0.7906781815382602,mlc
5657,1.0145452312056085,0.9671132693774002,-0.42548711797420025,2.88768681055596,-0.9810341298933545,-2.9133312569544945,-0.6497420879825957,-0.48493942322331157,-0.8463575159450196,0.37242074028504685,-0.1642438102769864,-0.9156695273129447,mlc
6010,0.2564093770714444,1.113979789937055,-0.42548711797420025,-0.5887267149037131,0.9025554128081031,0.8905972002560941,-0.6398122291558219,-0.48493942322331157,-0.8463575159450196,-0.40836508477340183,-0.1642438102769864,-0.7162821803994774,mlc
6088,0.547831540654808,0.9795595846790656,-0.42548711797420025,1.1129630990292778,0.5161780707154965,-1.0176166369864574,-0.6372776037121007,-0.48493942322331157,-0.8463575159450196,-0.043382361817085595,-0.1642438102769864,-0.9133197809703036,mlc
4888,0.23011564802632903,-0.16550142307417642,-0.42548711797420025,-0.6033334944224512,1.0474469160928306,0.8905972002560941,-0.6712323116380493,-0.48493942322331157,-0.8463575159450196,-0.5977864979532621,-0.1642438102769864,-0.9074454151137008,mlc
5863,0.666153321357828,0.947199164894735,-0.4391711077999246,-0.7092326459333026,0.46788090295392065,1.0655862420992976,-0.6438640236913642,-0.48493942322331157,-0.8463575159450196,-0.8749885660213504,-0.1642438102769864,-0.7425841797832345,mlc
6007,0.39883374273248684,1.1562972619627183,-0.42548711797420025,-0.6690640022567728,1.9167959358011954,0.8905972002560941,-0.639889504321789,-0.48493942322331157,-0.8450050461335437,-0.043382361817085595,-0.1642438102769864,-0.6640571729775504,mlc
6476,-0.5674607996755083,0.8053111704557463,-0.4391711077999246,-0.5047377326709689,1.9167959358011954,0.707275346896548,-0.6260804321634663,-0.48493942322331157,-0.8463575159450196,0.6496228083531351,-0.1642438102769864,-0.9297301062342328,mlc
5431,0.9115614591122393,0.8302038010590775,-0.4391711077999246,2.8256079976013226,-0.9810341298933545,-2.8425023590655787,-0.6556768207288699,-0.48493942322331157,-0.8463575159450196,-0.546966118807446,-0.1642438102769864,-0.7865092767368002,mlc
7369,0.3725400136873715,0.9073709559294049,-0.4391711077999246,2.876731725916906,-0.836142626608627,-2.9133312569544945,-0.6010535817455847,-0.48493942322331157,-0.8455846760527477,-0.5238659464684386,-0.1642438102769864,-0.6709169163326801,mlc
7405,0.21039535124249242,0.8177574857574117,-0.4391711077999246,-0.06653434710882526,-0.06338794242341361,0.3781292920009985,-0.5999846086163729,-0.48493942322331157,-0.8463575159450196,-1.2907916681234828,-0.1642438102769864,-0.9277972503717377,mlc
5724,2.543963803996494,1.5670256669176852,-0.42548711797420025,2.774484269285739,-0.9810341298933545,-2.784172678451178,-0.6476402034682903,-0.48493942322331157,-0.8463575159450196,0.7327834287735616,-0.1642438102769864,-0.6708790171981214,mlc
7355,-0.28261206835342345,0.8102896965764125,-0.4391711077999246,2.88768681055596,-0.9810341298933545,-2.9133312569544945,-0.6015919320684888,-0.48493942322331157,-0.8463575159450196,-0.8749885660213504,-0.1642438102769864,-0.6773218700731052,mlc
6151,2.0421918080522063,1.3853094635133667,-0.4118031281484759,2.884035115676275,-0.9810341298933545,-2.9091648511963233,-0.6354152722122933,-0.48493942322331157,-0.8463575159450196,-0.6855671528414902,-0.1642438102769864,-0.953227569660644,mlc
5370,0.03291268018796262,0.6758694913184233,-0.4391711077999246,2.884035115676275,-0.9327369621317787,-2.9133312569544945,-0.6576499132998967,-0.48493942322331157,-0.8463575159450196,-0.3205844298851739,-0.1642438102769864,-0.8681061134417413,mlc
6464,-0.3373906705307474,0.9223065342914033,-0.42548711797420025,-0.5339512917084451,2.1582817746090743,0.7197745641710624,-0.6263277126945611,-0.48493942322331157,-0.8463575159450196,1.016915548543352,-0.1642438102769864,-0.6611389396165284,mlc
6083,0.7537990848415465,1.0293448458857284,-0.42548711797420025,-0.14321993958220045,-0.015090774661837728,0.4614574071644287,-0.6374476090772284,-0.48493942322331157,-0.8463575159450196,0.09521867221695854,-0.1642438102769864,-0.9045650808872375,mlc
5653,0.8217245515414279,0.9198172712310703,-0.42548711797420025,2.884035115676275,-0.9327369621317787,-2.9133312569544945,-0.6497936047599071,-0.48493942322331157,-0.8463575159450196,1.1370364447061903,-0.1642438102769864,-0.7751774355037405,mlc
6315,0.501817514825856,0.9148387451104041,-0.42548711797420025,1.1421766580667543,0.46788090295392065,-1.0467814772936581,-0.6308534615813682,-0.48493942322331157,-0.8455846760527477,-0.09189272372900105,-0.1642438102769864,-0.9081654986703166,mlc
7357,-0.002145625205524765,0.860074957783075,-0.4391711077999246,2.8803834207965906,-0.8844397943702028,-2.9133312569544945,-0.6014270783810923,-0.48493942322331157,-0.8463575159450196,-0.3205844298851739,-0.1642438102769864,-0.6696283457576834,mlc
5253,2.210909902758364,1.0865978962733902,-0.45285509762564896,2.8110012180825845,-0.9327369621317787,-2.8300031417910643,-0.6607048581944632,-0.48493942322331157,-0.8357309674262801,-0.7363875319873063,-0.1642438102769864,-0.6594713776959443,mlc
6258,-0.5126821974981843,0.8078004335160793,-0.42548711797420025,-0.5010860377912844,1.965093103562772,0.694776129622033,-0.6321619877250779,-0.48493942322331157,-0.8463575159450196,-0.5977864979532621,-0.1642438102769864,-0.9144567550070655,mlc
6662,0.02853039201377679,1.1040227376957223,-0.4391711077999246,-0.5923784097833975,0.8542582450465273,0.894763606014266,-0.6207072322898866,-0.48493942322331157,-0.8463575159450196,-0.3228944471190746,-0.1642438102769864,-0.6817181696819176,mlc
5385,0.5982278546579461,0.7829078029127481,-0.4391711077999246,-0.7457495947301479,-0.20827944570814114,1.165579980295414,-0.6571167146547237,-0.48493942322331157,-0.8463575159450196,1.2109569961910138,-0.1642438102769864,-0.6509061732856718,mlc
7343,-0.4469478748853954,0.8376715902400768,-0.4391711077999246,-0.49013095315223076,2.0133902713243477,0.6822769123475186,-0.6017979991777345,-0.48493942322331157,-0.8463575159450196,-0.18198339585112974,-0.1642438102769864,-0.6475710494445037,mlc
6633,1.1241024355602565,1.412691357177031,-0.4391711077999246,-0.4463106145960164,-0.9810341298933545,0.8905972002560941,-0.6216525651535508,-0.48493942322331157,-0.8463575159450196,-0.31827441265127315,-0.1642438102769864,-0.6786104406481019,mlc
4883,0.39006916638411515,-0.13811952941051206,-0.4391711077999246,-0.581423325144344,-0.9327369621317787,1.0447542133084402,-0.6711704915052756,-0.48493942322331157,-0.8463575159450196,-0.3690947917970893,-0.1642438102769864,-0.9367035469930387,mlc
4993,0.7055939149255012,0.08342488295913707,-0.42548711797420025,2.884035115676275,-0.9327369621317787,-2.9133312569544945,-0.6682984311701646,-0.48493942322331157,-0.8450050461335437,1.3980683921369734,-0.1642438102769864,-0.6457139918511261,mlc
4870,0.7691370934511969,-0.07837721596251679,-0.42548711797420025,-0.4463106145960164,-1.0293312976549303,0.8905972002560941,-0.6716805076006586,-0.48493942322331157,-0.83669701729162,-0.18198339585112974,-0.1642438102769864,-0.9288205270048233,mlc
6478,-0.5674607996755083,0.8053111704557463,-0.4391711077999246,-0.5229962070693915,2.0616874390859232,0.7156081584128906,-0.625974822769978,-0.48493942322331157,-0.8455846760527477,-0.3205844298851739,-0.1642438102769864,-0.9095298675144309,mlc
6117,1.1701164613892083,1.1040227376957223,-0.4118031281484759,2.7708325744060547,-0.9810341298933545,-2.784172678451178,-0.6364765178249083,-0.48493942322331157,-0.8463575159450196,0.7096832564345542,-0.1642438102769864,-0.6585996976010936,mlc
5267,2.4365977437289392,1.2160395754107136,-0.45285509762564896,2.884035115676275,-0.9327369621317787,-2.9133312569544945,-0.6603777266585358,-0.48493942322331157,-0.8463575159450196,1.7307108738186794,-0.1642438102769864,-0.6596229742341793,mlc
5418,0.21258649532958535,0.6733802282580899,-0.4391711077999246,-0.6471538329786655,10.320503126315392,0.1489769753015654,-0.6562383536015642,-0.48493942322331157,-0.8450050461335437,-0.5977864979532621,-0.1642438102769864,-0.8054209448816053,mlc
5433,0.9115614591122393,0.8302038010590775,-0.4391711077999246,2.884035115676275,-0.9327369621317787,-2.9133312569544945,-0.6557978851555517,-0.48493942322331157,-0.8463575159450196,1.3241478406521499,-0.1642438102769864,-0.7487996378508659,mlc
5977,1.7069467627269834,1.4674551445043602,-0.4391711077999246,-0.4317038350772783,-0.9327369621317787,0.8739315772234084,-0.640747258664024,-0.48493942322331157,-0.8463575159450196,0.511021774319091,-0.1642438102769864,-0.6536349109739003,mlc
6689,-0.5236379179336491,0.8550964316624088,-0.4391711077999246,-0.512041122430338,1.965093103562772,0.7114417526547193,-0.620266763843874,-0.48493942322331157,-0.8440389962682038,-0.7363875319873063,-0.1642438102769864,-0.6544686919341922,mlc
6277,0.18848391037156292,0.8725212730847408,-0.4118031281484759,2.876731725916906,-0.836142626608627,-2.9133312569544945,-0.6319997098765471,-0.48493942322331157,-0.8463575159450196,-0.5977864979532621,-0.1642438102769864,-0.950726226779768,mlc
6702,-0.31109694148563205,0.8351823271797437,-0.4391711077999246,2.7890910488044773,-1.0293312976549303,-2.7966718957256926,-0.6197825061371468,-0.48493942322331157,-0.8463575159450196,-1.2907916681234828,-0.1642438102769864,-0.9217712879768999,mlc
5401,0.5193466675225997,0.7580151723094164,-0.4391711077999246,-0.7201877305723561,-0.6429539555623236,1.1739127918117567,-0.6567483696969472,-0.48493942322331157,-0.8463575159450196,-0.043382361817085595,-0.1642438102769864,-0.6625791067297601,mlc
7137,-0.5433582147174857,0.7928648551540805,-0.4391711077999246,-0.519344512189707,2.0133902713243477,0.7156081584128906,-0.607598788302999,-0.48493942322331157,-0.8455846760527477,0.23381970625100268,-0.1642438102769864,-0.6822866567002985,mlc
6885,0.06797098558145,1.0841086332130572,-0.4391711077999246,-0.5960301046630821,1.0474469160928306,0.8864307944979228,-0.614445368007685,-0.48493942322331157,-0.8463575159450196,-0.8657484970857475,-0.1642438102769864,-0.6776629622841337,mlc
4835,2.568066388954516,0.06351077847647198,-0.42548711797420025,2.88768681055596,-0.9810341298933545,-2.9133312569544945,-0.6726155371088606,-0.48493942322331157,-0.8357309674262801,-0.8749885660213504,-0.1642438102769864,-0.6380962658048218,mlc
7520,0.08988242645237951,1.0168985305840625,-0.42548711797420025,-0.5996817995427667,-0.9810341298933545,1.0655862420992976,-0.596543287891971,-0.48493942322331157,-0.8463575159450196,-1.2907916681234828,-0.1642438102769864,-0.7630876115795063,mlc
6516,0.7713282375382897,1.0492589503683936,-0.4391711077999246,1.1239181836683316,0.41958373519234476,-1.021783042744629,-0.6249676697735399,-0.48493942322331157,-0.8463575159450196,0.7050632219667528,-0.1642438102769864,-0.9264707806621822,mlc
5376,0.28927653837783884,0.728144015585419,-0.4391711077999246,2.8694283361575375,-0.7395482910854753,-2.9133312569544945,-0.6571192904935893,-0.48493942322331157,-0.8463575159450196,-1.1521906340894388,-0.1642438102769864,-0.9156695273129447,mlc
6691,-0.5236379179336491,0.8550964316624088,-0.4391711077999246,-0.5339512917084451,2.2065789423706508,0.7197745641710624,-0.6201817611613102,-0.48493942322331157,-0.8463575159450196,-0.13116301670531355,-0.1642438102769864,-0.6717885964275309,mlc
7149,-0.0656888037312204,0.8550964316624088,-0.4391711077999246,2.8803834207965906,-0.8844397943702028,-2.9133312569544945,-0.6072896876391305,-0.48493942322331157,-0.8463575159450196,0.6011124464412196,-0.1642438102769864,-0.6783072475716321,mlc
5115,-0.09636482095052196,0.44436802670744147,-0.42548711797420025,-0.4828275633928617,1.9167959358011954,0.6822769123475186,-0.6643548218669764,-0.48493942322331157,-0.8450050461335437,0.6496228083531351,-0.1642438102769864,-0.8880789573541908,mlc
7019,2.079441257532787,1.3529490437290357,-0.4391711077999246,2.7598774897670015,-0.9810341298933545,-2.7633406496603206,-0.6109885922500896,-0.48493942322331157,-0.8463575159450196,-0.7363875319873063,-0.1642438102769864,-0.6530285248209606,mlc
6400,2.3073202425904547,1.6193001911846812,-0.4118031281484759,-0.4097936657991711,-0.8844397943702028,0.8447667369162077,-0.6281385274170571,-0.48493942322331157,-0.8463575159450196,-0.18198339585112974,-0.1642438102769864,-0.665914230570928,mlc
6402,2.3073202425904547,1.6193001911846812,-0.4118031281484759,-0.46456908899443905,-0.9327369621317787,0.9030964175306085,-0.6280638280899555,-0.48493942322331157,-0.8455846760527477,0.007438017328730588,-0.1642438102769864,-0.6816044722782414,mlc
7331,-0.2782297801792376,0.9173280081707371,-0.4391711077999246,-0.519344512189707,1.9167959358011954,0.7197745641710624,-0.6021070998416029,-0.48493942322331157,-0.8463575159450196,-0.7848978938992217,-0.1642438102769864,-0.6853943857341142,mlc
6935,0.6267127277901547,0.9944951630410644,-0.4391711077999246,2.8036978283232155,-0.9810341298933545,-2.81750392451655,-0.6133248781011619,-0.48493942322331157,-0.8463575159450196,0.8205640836617896,-0.1642438102769864,-0.8930058448468254,mlc
6113,1.0101629430314227,1.064194528730392,-0.4118031281484759,2.884035115676275,-0.9327369621317787,-2.9133312569544945,-0.6365795513795311,-0.48493942322331157,-0.8463575159450196,0.5618421534649072,-0.1642438102769864,-0.6426062628173104,mlc
6957,0.28927653837783884,0.894924640627739,-0.4391711077999246,0.10874700711603222,8.533507919137087,-0.5593120035875914,-0.612814862005779,-0.48493942322331157,-0.8463575159450196,0.28926011986462036,-0.1642438102769864,-0.9407966535253813,mlc
5067,2.254732784500223,0.9023924298087382,-0.42548711797420025,-0.581423325144344,-0.8844397943702028,1.0322549960339258,-0.6661373023619511,-0.48493942322331157,-0.8463575159450196,3.3985433166950103,-0.1642438102769864,-0.6684534725863628,mlc
5499,2.5483460921706795,1.4674551445043602,-0.42548711797420025,2.358191053001703,-0.7395482910854753,-2.330034450810483,-0.6539947979496524,-0.48493942322331157,-0.8463575159450196,0.09521867221695854,-0.1642438102769864,-0.6681881786444517,mlc
5420,0.21258649532958535,0.6733802282580899,-0.4391711077999246,2.785439353924793,-0.9810341298933545,-2.7966718957256926,-0.6561559267578659,-0.48493942322331157,-0.837469857183892,1.000745427906047,-0.1642438102769864,-0.9507641259143268,mlc
7283,1.3497902765308312,1.392777252694366,-0.4391711077999246,-0.581423325144344,-0.9327369621317787,1.0405878075502688,-0.6033950192743881,-0.48493942322331157,-0.8463575159450196,-0.459185463919218,-0.1642438102769864,-0.7817718849169591,mlc
5465,1.9019585864782569,1.1413616836007194,-0.4391711077999246,2.8694283361575375,-0.9327369621317787,-2.8966656339218084,-0.65493240329672,-0.48493942322331157,-0.8463575159450196,-0.5977864979532621,2.428072903627248,-0.6681881786444517,mlc
6132,1.595198414285243,1.225996627652046,-0.4118031281484759,2.876731725916906,-0.836142626608627,-2.9133312569544945,-0.6361287795780564,-0.48493942322331157,-0.8463575159450196,2.1834742516632235,1.8520025227596402,-0.7910571728838475,mlc
5479,2.1955718941487135,1.2683140996777091,-0.4391711077999246,2.88768681055596,-0.9810341298933545,-2.9133312569544945,-0.6545537549834811,-0.48493942322331157,-0.8463575159450196,0.8159440491939881,-0.1642438102769864,-0.6720159912348832,mlc
6311,0.4558034889969037,0.9098602189897379,-0.42548711797420025,-0.6909741715348799,0.5644752384770721,1.036421401792097,-0.6305443609174998,-0.48493942322331157,-0.8463575159450196,-0.043382361817085595,-0.1642438102769864,-0.9011162596423933,mlc
7504,0.7998131106704984,1.2185288384710466,-0.42548711797420025,-0.5960301046630821,-0.9810341298933545,1.0572534305829544,-0.597058455665085,-0.48493942322331157,-0.8463575159450196,-1.0135896000553946,-0.1642438102769864,-0.8646951913314558,mlc
5099,0.24983594481016563,0.5389600230001008,-0.42548711797420025,-0.6508055278583501,1.7236072647548923,0.8905972002560941,-0.6647283185024842,-0.48493942322331157,-0.8463575159450196,0.27077998199341446,-0.1642438102769864,-0.9381058149717116,mlc
7001,1.5776692615884989,1.1787006295057165,-0.4391711077999246,2.884035115676275,-0.9327369621317787,-2.9133312569544945,-0.6113054204305547,-0.48493942322331157,-0.8450050461335437,-0.09189272372900105,-0.1642438102769864,-0.88751047033581,mlc
5742,1.595198414285243,1.395266515754699,-0.42548711797420025,-0.5522097661068678,-0.9810341298933545,1.0114229672430681,-0.647372316226271,-0.48493942322331157,-0.8463575159450196,-0.3205844298851739,-0.1642438102769864,-0.6798232129539812,mlc
6130,1.4527740486242005,1.1836791556263826,-0.4118031281484759,2.88768681055596,-0.9810341298933545,-2.9133312569544945,-0.6361287795780564,-0.48493942322331157,-0.8463575159450196,0.7882238423871792,-0.1642438102769864,-0.7935206166301648,mlc
5417,0.21258649532958535,0.6733802282580899,-0.4391711077999246,-0.7457495947301479,-0.9810341298933545,1.232242472426158,-0.6562383536015642,-0.48493942322331157,-0.8463575159450196,0.7143032909023557,-0.1642438102769864,-0.7827951615500448,mlc
7488,1.8165039670816312,1.4350947247200292,-0.42548711797420025,-0.512041122430338,-0.40146811675444444,0.9155956348051235,-0.597184671769498,-0.48493942322331157,-0.8463575159450196,-1.2907916681234828,-0.1642438102769864,-0.6676954898951882,mlc
4816,2.2262479113680147,-0.2576041563065024,-0.4118031281484759,2.7890910488044773,-0.9327369621317787,-2.8050047072420354,-0.6728499384456275,-0.48493942322331157,-0.835537757453212,0.09290865498305781,-0.1642438102769864,-0.6814907748745652,mlc
7334,-0.36587554366295605,0.877499799205407,-0.4391711077999246,-0.5229962070693915,2.0616874390859232,0.7156081584128906,-0.6019937629315179,-0.48493942322331157,-0.8463575159450196,1.6752704602050617,-0.1642438102769864,-0.6567426400077159,mlc
7518,0.2542182329843515,1.0691730548510583,-0.42548711797420025,-0.5339512917084451,-0.6429539555623236,0.9614260981450099,-0.5966179872190724,-0.48493942322331157,-0.8463575159450196,0.44403127453596963,-0.1642438102769864,-0.7877220490426794,mlc
9130,-0.9706313117006128,-1.024297178889108,-0.39811913832275153,-0.20529875253683744,0.5644752384770721,0.36146366896831217,0.5780830240688306,-0.48493942322331157,1.2306496945359007,-0.03645231011538339,-0.1642438102769864,1.1289129838613066,tpc
7943,-0.9421464385684043,-1.0591468617337718,-0.39811913832275153,-0.27102926037115893,0.7093667417617998,0.4197933495827136,0.00398778522710417,-0.48493942322331157,0.7959272551329173,0.030538189667737945,-0.1642438102769864,1.4321060603311295,tpc
12580,-0.9684401676135199,-1.079060966216437,-0.4118031281484759,-0.3842318016413794,0.322989399669193,0.5614511453605452,1.999405151701903,-0.48493942322331157,1.037439721467908,2.77021862907401,-0.1642438102769864,1.4700051948898576,tpc
11823,-0.628812834114111,-0.8600058169071211,-0.39811913832275153,-0.30024281940863523,0.5161780707154965,0.45312459564808555,1.6984853520705105,-0.48493942322331157,1.1823472012689025,-0.5977864979532621,-0.1642438102769864,1.0910138493025787,tpc
12384,-1.4241981377288555,-1.193567066991761,-0.39811913832275153,-0.31484959892737335,0.46788090295392065,0.45312459564808555,1.9183795643465213,-0.48493942322331157,1.2306496945359007,-0.5977864979532621,-0.1642438102769864,1.0531147147438509,tpc
9777,-1.4745944517319933,-1.303094641646419,-0.4118031281484759,-0.3550182426039032,0.46788090295392065,0.5114542762624869,0.8668062266717473,-0.48493942322331157,1.085742214734906,3.162921558837135,-0.1642438102769864,1.1289129838613066,tpc
7551,-0.900514700913638,-1.4275577946630758,-0.39811913832275153,-0.20895044741652197,1.1440412516159824,0.2989675825957395,-0.25742637372303556,-0.4750409128882368,0.9891372282009099,1.1716867032147014,-0.1642438102769864,2.0384922132707755,tpc
12560,-0.8895589804781733,-1.0691039139751044,-0.4118031281484759,-0.2929394296492661,0.9025554128081031,0.4156269438245423,1.993769216264035,-0.48493942322331157,1.5204646541378894,-1.1521906340894388,-0.1642438102769864,0.8257199073914836,tpc
10376,-0.8238246578653845,-1.0516790725527725,-0.42548711797420025,-0.41709705555854015,0.17809789638446558,0.6072816087004316,1.117471410035862,-0.48493942322331157,1.1340447080019043,-1.0135896000553946,-0.1642438102769864,1.4700051948898576,tpc
12919,-0.9224261417845677,-0.932194445656782,-0.39811913832275153,-0.4207487504382247,0.2746922319076173,0.6031152029422603,2.1301238224518677,-0.48493942322331157,1.375557174336895,0.37011072305114606,-0.1642438102769864,0.7120225037153,tpc
11883,-0.5674607996755083,-0.8002635034591258,-0.39811913832275153,-0.3185012938070579,0.46788090295392065,0.4656238129225999,1.7189761502461227,-0.48493942322331157,1.375557174336895,-0.939669048570571,-0.1642438102769864,1.0910138493025787,tpc
12324,-1.446109578599785,-1.101464333759435,-0.39811913832275153,-0.32215298868674236,0.46788090295392065,0.4739566244389431,1.8954030816656338,-0.48493942322331157,1.2306496945359007,-0.7363875319873063,-0.1642438102769864,1.318408656654946,tpc
12887,-0.7997220729073619,-0.9023232889327844,-0.39811913832275153,-0.32215298868674236,0.8059610772849514,0.43645897261539984,2.118617550239365,-0.48493942322331157,1.2789521878028987,-0.8749885660213504,-0.1642438102769864,1.3942069257724017,tpc
10622,-0.8084866492557338,-0.9272159195361158,-0.4118031281484759,-0.3769284118820103,0.6610695740002239,0.5364527108115157,1.215809210406742,-0.48493942322331157,1.2789521878028987,0.37242074028504685,-0.1642438102769864,0.9773164456263951,tpc
12828,-0.633195122288297,-0.8873877105707856,-0.39811913832275153,-0.3769284118820103,0.3712865674307689,0.5239534935370013,2.098052052736651,-0.48493942322331157,1.3272546810698969,-1.0135896000553946,-0.1642438102769864,1.015215580185123,tpc
11334,-1.0122630493553788,-1.3205194830687512,-0.4118031281484759,-0.30754620916800424,0.322989399669193,0.4739566244389431,1.5075409928046448,-0.48493942322331157,1.1823472012689025,-0.459185463919218,-0.1642438102769864,1.0531147147438509,tpc
10423,-0.7690460556880605,-1.006872337466776,-0.42548711797420025,-0.30754620916800424,0.5644752384770721,0.4572910014062574,1.1349613559330847,-0.48493942322331157,1.3272546810698969,0.6011124464412196,-0.1642438102769864,0.6741233691565721,tpc
9829,-1.2379508903259537,-1.2906483263447532,-0.4118031281484759,-0.3550182426039032,0.5161780707154965,0.507287870504315,0.8898058919024252,-0.48493942322331157,1.037439721467908,0.10214872391866076,-0.1642438102769864,1.3942069257724017,tpc
8946,-0.7931486406460829,-0.9570870762601132,-0.4118031281484759,-0.2892877347695816,0.612772406238648,0.4281261610990567,0.4942574998665742,-0.48493942322331157,0.7959272551329173,-0.3205844298851739,-0.1642438102769864,1.1668121184200344,tpc
8377,-1.2532888989356046,-1.08155022927677,-0.4118031281484759,-0.20529875253683744,0.8542582450465273,0.32396601714476897,0.22030415731883793,-0.48493942322331157,1.2306496945359007,-0.459185463919218,-0.1642438102769864,1.2426103875374903,tpc
11774,-0.6572977072463196,-0.8948554997517849,-0.39811913832275153,-0.3038945142883197,0.8542582450465273,0.432292566857228,1.6784916907959533,-0.48493942322331157,1.3272546810698969,-0.3205844298851739,-0.1642438102769864,0.9773164456263951,tpc
10883,-0.9158527095232888,-0.9272159195361158,-0.4118031281484759,-0.35136654772421866,0.46788090295392065,0.507287870504315,1.3227322817165676,-0.48493942322331157,1.1823472012689025,-0.16350325797992385,-0.1642438102769864,1.2426103875374903,tpc
9525,-0.9224261417845677,-0.9969152852254434,-0.39811913832275153,-0.3477148528445341,0.5161780707154965,0.5197870877788301,0.7545151071660728,-0.48493942322331157,1.2306496945359007,-0.40836508477340183,-0.1642438102769864,1.2805095220962182,tpc
10490,-0.7186497416849223,-0.9521085501394471,-0.4118031281484759,-0.2637258706117899,0.7093667417617998,0.39896132079185603,1.158234060083513,-0.48493942322331157,1.6653721339388838,-0.7363875319873063,-0.1642438102769864,0.7878207728327558,tpc
12476,-1.0385567784004945,-1.1487603319057647,-0.39811913832275153,-0.42805214019759374,0.2746922319076173,0.586449579909574,1.9562057580874224,-0.48493942322331157,1.375557174336895,0.6103525153768226,-0.1642438102769864,1.0531147147438509,tpc
12529,-0.8501183869105,-1.08155022927677,-0.4118031281484759,-0.32215298868674236,0.8542582450465273,0.44062537837357113,1.9791023897634772,-0.48493942322331157,0.9891372282009099,-1.1521906340894388,-0.1642438102769864,1.2805095220962182,tpc
